-	/anthocarps*	/anthocarps*/shape	/anthocarps*/texture	/anthocarps*/hairs	/anthocarps*/hairs/shape	/anthocarps/colour*	/anthocarps/colour*/growth form	/anthocarps/colour*/colour	/anthocarps/dimensions*	/anthocarps/hairs*	/anthocarps/hairs*/shape	/anthocarps/hairs*/texture	/anthocarps/hairs*/hairs	/anthocarps/shape*	/anthocarps/shape*/shape	/capsules*	/capsules*/shape	/capsules*/texture	/capsules*/hairs	/capsules/seeds/shape*	/capsules/seeds/shape*/shape	/female perianth*	/female perianth*/shape	/female perianth/shape*	/female perianth/shape*/shape	/flowers*	/flowers*/shape	/flowers*/texture	/flowers*/hairs	/flowers*/growth form	/flowers/dimensions*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary/locule number*	/flowers/ovary/shape*	/flowers/ovary/shape*/shape	/flowers/ovary/shape*/texture	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/stamen number*	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/hairs	/fruits*/growth form	/fruits/seeds/colour*	/fruits/seeds/colour*/texture	/fruits/seeds/colour*/colour	/fruits/seeds/embryo*	/fruits/seeds/embryo*/shape	/fruits/seeds/shape*	/fruits/seeds/shape*/shape	/fruits/seeds/testa/texture*	/fruits/seeds/testa/texture*/shape	/fruits/seeds/testa/texture*/texture	/fruits/seeds/testa/texture*/growth form	/fruits/shape*	/fruits/shape*/shape	/fruits/texture*	/fruits/texture*/texture	/habit*	/habit*/environment	/habit*/shape	/habit*/texture	/habit*/growth form	/habit*/colour	/habit/growth form*	/habit/growth form*/environment	/habit/growth form*/growth form	/habit/hairs*	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/stems*	/habit/stems*/shape	/habit/stems*/texture	/habit/stems*/growth form	/habit/stems/colour*	/habit/stems/colour*/colour	/habit/stems/growth form*	/habit/stems/growth form*/growth form	/habit/stems/hairs*	/habit/stems/hairs*/hairs	/habit/stems/length*	/inflorescences*	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/margin type	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracteoles*	/inflorescences/bracteoles*/shape	/inflorescences/bracteoles*/margin type	/inflorescences/bracteoles/bracteole number*	/inflorescences/bracteoles/length*	/inflorescences/bracteoles/shape*	/inflorescences/bracteoles/shape*/shape	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts and bracteoles*	/inflorescences/bracts and bracteoles*/shape	/inflorescences/bracts/length*	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/flower number*	/inflorescences/flower number*/hairs	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/colour	/inflorescences/hairs*	/inflorescences/hairs*/shape	/inflorescences/hairs*/texture	/inflorescences/hairs*/hairs	/inflorescences/hairs*/colour	/inflorescences/length*	/inflorescences/pedicels*	/inflorescences/pedicels*/shape	/inflorescences/pedicels*/texture	/inflorescences/pedicels/hairs*	/inflorescences/pedicels/hairs*/shape	/inflorescences/pedicels/hairs*/hairs	/inflorescences/pedicels/length*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/shape	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/shape	/inflorescences/position*/position	/inflorescences/position*/growth form	/inflorescences/shape*	/inflorescences/shape*/shape	/inflorescences/shape*/position	/leaves*	/leaves*/shape	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/margin type	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade/dimensions*	/leaves/blade/dimensions*/shape	/leaves/blade/hairs*	/leaves/blade/hairs*/shape	/leaves/blade/hairs*/position	/leaves/blade/hairs*/hairs	/leaves/blade/hairs*/hairs/shape	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/shape/dimensions*	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/hairs	/leaves/length*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/growth form	/leaves/petiole/hairs*	/leaves/petiole/hairs*/texture	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/shape*/margin type	/leaves/shape/dimensions*	/leaves/stipules*	/leaves/stipules*/shape	/leaves/stipules*/position	/leaves/stipules*/growth form	/leaves/stipules/length*	/male flowers/tepals/shape*	/male flowers/tepals/shape*/shape	/male perianth*	/male perianth*/position	/male perianth*/growth form	/male perianth/shape*	/male perianth/shape*/shape	/male perianth/shape*/texture	/male perianth/stamens/stamen number*	/petiole*	/petiole*/shape	/petiole*/margin type	/petiole/blade/apex/shape*	/petiole/blade/apex/shape*/shape	/petiole/blade/base/shape*	/petiole/blade/base/shape*/shape	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/blade/shape/dimensions*	/petiole/length*	/seeds*	/seeds*/hairs	/seeds*/growth form	/sepals*	/sepals*/shape	/sepals*/margin type	/sepals*/growth form	/sepals/shape*	/sepals/shape*/shape	/sepals/stamens/stamen number*	/stems*	/stems*/shape	/stems*/growth form	/tepals*	/tepals*/shape	/tepals*/margin type	/tepals*/hairs	/tepals*/growth form	/tepals/colour*	/tepals/colour*/colour	/tepals/hairs*	/tepals/hairs*/shape	/tepals/hairs*/hairs	/tepals/shape*	/tepals/shape*/shape	/tepals/shape/length*	/tepals/stamens/stamen number*	/utricles*	/utricles*/shape	/utricles*/texture	/utricles*/growth form	/utricles/seeds/colour*	/utricles/seeds/colour*/colour	/utricles/seeds/shape*	/utricles/seeds/shape*/shape	/utricles/shape*	/utricles/shape*/shape	/utricles/shape*/texture	/habitat*	/habitat*/environment	/habitat*/texture	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Portulaca pilosa 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, circumscissile at about middle; |, minutely tuberculate.	minute	tuberculate	-	-	black, dull or shining	-	black	-	-	lenticular-reniform	lenticular-reniform	-	-	-	-	ovoid or subglobose	ovoid,subglobose	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems ascending or prostrate, 	-	-	ascending	-	-	-	-	glabrous, but usually with conspicuous nodal tufts of 	glabrous	to 20-30 cm long	Inflorescence of |, solitary or clustered, sessile flowers, surrounded by 	rounded,sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	long 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade terete, 	terete	-	-	-	-	5-16(-27) x 1-4 mm	-	glabrous	-	-	glabrous	-	somewhat flattened, linear, linear- or oblong-lanceolate	flattened,lanceolate,linear,oblong-lanceolate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals somewhat unequal in size and shape, |, not keeled, acute, apiculate|, sometimes retuse; |, |, 	acute,apiculate,retuse	-	-	triangular-ovate to ovate, 	ovate	15-37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	often as a weed in open places	-	-	-	-	-	-	-	
Portulaca quadrifida 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, circumscissile in lower third, |, densely 	-	-	densely	-	bluish-grey	-	bluish,grey	-	-	-	-	-	-	-	-	ovoid	ovoid	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems prostrate, much-branched, 	branched	-	-	-	-	-	-	glabrous, 	glabrous	to ca. 14 cm long	Inflorescence of 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers pedicellate. 	-	-	long 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade flat, 	flat	-	-	-	-	-	-	-	-	-	-	-	obovate, elliptical, lanceolate or ovate, 	elliptical,lanceolate,obovate	2-12 x 1-6 mm (typically 4 x 2 mm in the Guianas)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals subequal, |, |, |, 	-	-	-	triangular-oblong	oblong	7-12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Portulaca sedifolia 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, circumscissile below middle, |, tuberculate.	-	tuberculate	-	-	black, slate-grey or greyish-black	-	black,grey	-	-	cochleate-orbicular	cochleate-orbicular	-	-	-	-	ovoid	ovoid	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems prostrate or ascending, branched from base, 	branched	-	ascending	purplish or reddish	purplish,reddish	-	-	-	-	4-10 cm long	Inflorescence a |, concave	concave	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	solitary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade flat, 	flat	-	-	-	-	-	-	glabrous	-	-	glabrous	-	elliptic-oblong, linear-oblong or linear-lanceolate, 	elliptic,lanceolate,linear,oblong	3-6 x 1-1.5 mm	often papillose or with a corrugated surface	-	papillose	-	shortly petiolate; 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, obtuse|, not keeled; |, style-branches 	obtuse	-	-	deltate or ovate-triangular, 	deltate,ovate	5-15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in saxicolous, dry, exposed habitats, often at the seashore or on granitic rocks	rock	-	-	-	-	-	-	
TALINUM  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, loculicidally |, with evanescent aril, |, striate or tuberculate.	striate	tuberculate	-	-	-	-	-	embryo incompletely annular; 	incomplete	flattened, orbicular to reniform, shining	flattened,orbicular,reniform	-	-	-	-	-	-	chartaceous	chartaceous	Herbs, subshrubs or shrubs, often succulent and 	subshrub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary raceme, panicle or cyme, or the flowers solitary and axillary	-	axillary,terminal	-	-	-	-	Leaves alternate (or subopposite), |, entire, |, petiolate; 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flat or terete	flat,terete	-	-	stipules absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, free, caducous; |, free or united at base, falling off rapidly; |, arranged in fascicles; |, basal, 	-	-	-	-	-	5-30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Talinum fruticosum 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, striolulate in concentric rows.	-	-	-	-	black, shining	-	black	-	-	flattened-orbicular	flattened,orbicular	-	-	-	-	globose or subglobose	globose	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems 	-	-	-	-	-	erect	erect	glabrous	glabrous	-	Inflorescence a |, mostly ascending. 	-	-	-	-	ascending	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	to 7(-19) cm long	pedicels 	-	-	-	-	-	7-11 mm long	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrous	-	-	glabrous	-	oblanceolate to obovate, 	oblanceolate,obovate	2-14 x 0.6-4.5 cm	fleshy	fleshy	-	-	petiole 	-	-	-	-	-	-	to ca. 1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, free, |, cuspidate, persistent; |, 	-	-	-	suborbicular, broadly ovate or lance-ovate	lance,ovate,suborbicular	20-40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Talinum paniculatum 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit 	-	-	-	-	rich dark brown to black, shiny, striolulate in concentric rows	-	black,brown	-	-	flattened-orbicular	flattened,orbicular	-	-	-	-	ovoid to globose	globose,ovoid	-	-	Herb |, sometimes woody at base, often tuberous-rooted, 	-	-	-	-	-	-	-	-	glabrous	glabrous	to 2 m tall	-	stems 	-	-	-	green flushed with purple	green,purple	-	-	-	-	-	Inflorescence a |, cymosely much-branched panicle, |, bracteate; 	branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pedicels 	-	-	-	-	-	6-25 mm long	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrous	-	-	glabrous	-	obovate or broadly elliptical, 	elliptical,obovate	2.7-13 x 1.5-5.5 cm	-	-	-	-	petiole 	-	-	-	glabrous	-	glabrous	to ca. 1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, connate at base, slightly keeled, becoming reflexed, caducous; |, |, free, 	-	-	connate	ovate to orbicular	orbicular,ovate	10-ca. 20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	often on rocks near watercourses or the sea	rock	-	-	-	-	-	-	
BASELLACEAE  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary superior or half-inferior, 	-	 half-inferior,superior	1-locular	-	-	-	styles 	-	anthers 	-	-	-	-	5	Fruit a dry utricle or nutlet, sometimes baccate and |, enclosed by accrescent, sometimes winged perianth; |, 	winged	-	-	-	-	-	-	embryo 	-	-	-	-	-	-	-	-	-	fleshy	fleshy	     	-	-	-	-	-	-	-	-	-	-	-	-	stems slender, or stout and succulent, 	slender	-	-	-	-	-	-	glabrous	glabrous	-	Inflorescence of 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flower always subtended by 	-	-	-	-	-	-	-	-	pedicel subtended by a thin bract; 	-	thin	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	sessile or petiolate; 	sessile	-	-	-	-	-	-	-	-	-	-	stipules absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
ANREDERA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	globose	globose	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, of sparingly (	-	-	-	-	-	-	-	-	-	-	-	-	-	bract 	-	-	-	-	linear	linear	-	-	flower subtended by 	-	-	-	-	-	-	-	-	pedicels short, slender; 	short,slender	-	-	-	-	-	-	-	-	-	axillary (sometimes terminal	-	axillary,terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrous	-	-	glabrous	-	ovate or elliptical	elliptical,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals basally connate, |, inserted at base of tepals, |, curved in bud, |, versatile or basifixed; 	curved	-	-	connate	white	white	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Anredera leptostachys 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems climbing 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, acute to acuminate, decurrent on petiole, cuneate at base	acuminate,acute,cuneate,decurrent	-	-	-	-	-	-	elliptical, lanceolate or ovate, 	elliptical,lanceolate,ovate	to 7(-11) x 5 cm	0.5-1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle |, ribbed, 	-	-	-	-	-	-	-	obovoid	obovoid	-	-	-	-	-	-	-	-	-	
BASELLA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers dorsifixed, extrorse; 	-	filaments straight in bud, 	-	-	5	Fruit baccate, 	-	-	-	-	-	-	-	-	-	subglobose	subglobose	-	-	-	-	-	-	fleshy	fleshy	     	-	-	-	-	-	-	-	-	-	-	-	-	stems sometimes succulent; 	-	-	-	-	-	-	-	-	-	-	Inflorescences |, unequal. 	-	-	-	-	-	-	bracteoles 	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	flowers sessile; 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary	-	axillary,terminal	-	-	-	-	Leaves sessile or shortly petiolate, succulent. 	sessile,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Basella alba 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems 	-	-	-	green to red	green,red	-	-	-	-	later becoming tall and climbing to ca. 10 m long	Inflorescence of |, acuminate, hyaline|, 1-veined; 	acuminate	-	-	-	-	-	bracteoles calyx-like, 	-	-	-	1-2 mm long	acute	acute	bracts 	-	-	-	-	broadly ovate to lanceolate, 	lanceolate,ovate	-	-	flowers sessile; 	sessile	-	-	-	-	-	-	to 26 cm long	-	-	-	-	-	-	-	-	-	-	-	axillary or subterminal	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, sometimes absent; |, undulate, 	-	undulate	acute to obtuse or rounded	acute,obtuse,rounded	cuneate to truncate or cordate	cordate,cuneate,truncate	to 15 x 15 cm	broadly ovate to elliptical	elliptical,ovate	-	to 8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
MOLLUGINACEAE  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary superior, 	-	superior	(1-)2- to 5-locular	-	-	-	styles or stigmas 	-	anthers 	-	filaments usually connate at base in short cupular tube, 	short	connate	(3-)4-5(-numerous)	     	-	-	-	-	-	-	-	embryo peripheral, curved, 	curved	usually reniform	reniform	-	-	-	-	-	-	-	-	Annual or perennial, 	-	-	-	-	-	-	-	-	glabrous	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles minute. 	minute	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	mostly terminal or seemingly axillary cymes, 	-	axillary,terminal	-	-	-	-	Leaves alternate, opposite or whorled, simple, entire, |, sometimes laciniate; 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	petiolate (sometimes weakly). 	-	-	-	-	-	-	-	-	-	-	-	exstipulate or stipules 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	often weedy	-	-	-	-	-	-	-	
GLINUS  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Capsule loculicidal, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual herbs, |, subsucculent; 	-	-	-	-	-	-	-	-	stellate-pubescent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, fasciculate or seemingly cymose, cymes sometimes verticillate or flowers solitary; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers sessile or pedicellate. 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary	-	axillary	-	-	-	-	Leaves alternate, opposite or whorled, |, often unequal in size at a node; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	linear to orbicular	linear,orbicular	-	-	stipules absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, sometimes apically appendaged or cleft; |, free, |, often petaloid and divided at apex; |, |, short, 	short	-	-	-	-	3-20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	weedy	-	-	-	-	-	-	-	
Glinus radiatus 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Capsule |, subtended by persistent perianth; |, shorter than to equalling the seed	short	-	-	ovoid-reniform, 	ovoid,reniform	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems branched, prostrate or ascending, 	branched	-	ascending	-	-	-	-	-	-	to 80 cm long	Inflorescence an 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pedicels 	-	-	hairs branched and simple	branched	hairs	0-3 mm long	-	-	-	-	axillary	-	axillary	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	-	-	-	-	-	obovate, elliptical or spathulate, 	elliptical,obovate,spathulate	10-40 x 2-15 mm	-	-	-	-	petiole 	-	-	-	-	-	-	1-5(-12) mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, 	-	-	-	oblong or lanceolate	lanceolate,oblong	3-5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in disturbed areas	-	-	-	-	-	-	-	
MOLLUGO  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Capsule loculicidal, |, after dehiscence with a central column bearing persistent funicles; |, shiny, small, estrophiolate, 	small	-	-	trigonous or more or less reniform	reniform,trigonous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual herbs, sometimes suffruticose, 	-	-	-	-	-	-	-	-	glabrous	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences of 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers pedicellate. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary	-	axillary	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	-	-	-	-	-	linear to spathulate	linear,spathulate	-	sometimes slightly fleshy	fleshy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	stipules small, 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, imbricate in bud, not apically appendaged; |, |, 	-	-	-	-	-	3-10, usually 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	weedy	-	-	-	-	-	-	-	
