-	/flowers*	/flowers*/shape	/flowers*/position	/flowers*/margin type	/flowers*/hairs	/flowers*/growth form	/flowers*/colour	/flowers/calyx lobes/length*	/flowers/disk/hairs*	/flowers/disk/hairs*/hairs	/flowers/length*	/flowers/lower hypanthium/hairs*	/flowers/lower hypanthium/hairs*/hairs	/flowers/lower hypanthium/hairs*/colour	/flowers/lower hypanthium/length*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary*/hairs	/flowers/ovary/hairs*	/flowers/ovary/hairs*/shape	/flowers/ovary/hairs*/texture	/flowers/ovary/hairs*/hairs	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/ovary/style*/texture	/flowers/ovary/style*/hairs	/flowers/ovary/style*/growth form	/flowers/petals/apex/shape*	/flowers/petals/apex/shape*/shape	/flowers/petals/apex/shape*/growth form	/flowers/petals/dimensions*	/flowers/petals/shape*	/flowers/petals/shape*/shape	/flowers/sepals/dimensions*	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/anthers/length*	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/filaments/length*	/flowers/stamens/stamen number*	/flowers/style/hairs*	/flowers/style/hairs*/hairs	/flowers/style/length*	/flowers/upper hypanthium/dimensions*	/flowers/upper hypanthium/hairs*	/flowers/upper hypanthium/hairs*/hairs	/flowers/upper hypanthium/length*	/flowers/upper hypanthium/length*/shape	/flowers/upper hypanthium/length*/growth form	/flowers/upper hypanthium/shape*	/flowers/upper hypanthium/shape*/shape	/flowers/upper hypanthium/shape*/hairs	/flowers/width*	/flowers/width*/shape	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/position	/fruits*/hairs	/fruits*/growth form	/fruits*/colour	/fruits/apex/shape*	/fruits/apex/shape*/shape	/fruits/base/shape*	/fruits/base/shape*/shape	/fruits/dimensions*	/fruits/hairs*	/fruits/hairs*/shape	/fruits/hairs*/texture	/fruits/hairs*/hairs	/fruits/hairs*/colour	/fruits/rib number*	/fruits/shape*	/fruits/shape*/shape	/fruits/shape*/position	/fruits/shape*/growth form	/habit*	/habit*/environment	/habit*/shape	/habit*/hairs	/habit*/growth form	/habit*/colour	/habit/hairs*	/habit/hairs*/shape	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/juvenile branches/hairs*	/habit/juvenile branches/hairs*/shape	/habit/juvenile branches/hairs*/position	/habit/juvenile branches/hairs*/hairs	/inflorescences*	/inflorescences*/shape	/inflorescences*/texture	/inflorescences*/position	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts*/texture	/inflorescences/bracts*/hairs	/inflorescences/bracts*/growth form	/inflorescences/bracts/dimensions*	/inflorescences/bracts/dimensions*/shape	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/bracts/shape*/texture	/inflorescences/bracts/shape*/margin type	/inflorescences/bracts/shape*/hairs	/inflorescences/dimensions*	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/position	/inflorescences/flowers*/hairs	/inflorescences/length*	/inflorescences/pedicels/dimensions*	/inflorescences/pedicels/growth form*	/inflorescences/pedicels/growth form*/shape	/inflorescences/pedicels/growth form*/growth form	/inflorescences/pedicels/growth form*/growth form/shape	/inflorescences/pedicels/length*	/inflorescences/peduncle*	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle/dimensions*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/texture	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/hairs*/colour	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/rachises/hairs*	/inflorescences/rachises/hairs*/hairs	/inflorescences/rachises/length*	/inflorescences/whorl number*	/leaves*	/leaves*/shape	/leaves*/texture	/leaves*/position	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves*/growth form/shape	/leaves/apex/shape*	/leaves/apex/shape*/shape	/leaves/areolation*	/leaves/areolation*/shape	/leaves/areolation*/growth form	/leaves/base/hairs*	/leaves/base/hairs*/hairs	/leaves/base/hairs*/growth form	/leaves/base/shape*	/leaves/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/dimensions*	/leaves/domatia*	/leaves/higher order veins*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole/dimensions*	/leaves/petiole/hairs*	/leaves/petiole/hairs*/shape	/leaves/petiole/hairs*/hairs	/leaves/petiole/hairs*/colour	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/texture*	/leaves/texture*/texture	/leaves/texture*/growth form	/leaves/veins*	/leaves/veins*/position	/leaves/veins*/growth form	/leaves/veins/intersecondary veins*	/leaves/veins/midveins*	/leaves/veins/midveins*/shape	/leaves/veins/midveins*/growth form	/leaves/veins/secondary veins/secondary vein pair number*	/leaves/veins/tertiary veins*	/leaves/veins/tertiary veins*/shape	/leaves/veins/tertiary veins*/growth form	/petiole*	/petiole*/shape	/petiole*/texture	/petiole*/position	/petiole*/hairs	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/hairs*	/petiole/hairs*/shape	/petiole/hairs*/hairs	/petiole/length*	/stipules*	/stipules*/shape	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Echinodorus paniculatus 	Flowers |, in fruit appressed, |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ca. 10.5 x ca. 8 mm	-	-	to 15 x ca. 8 mm	anthers versatile, 	-	to 1.5 mm long	filaments 	-	-	to 2 mm long	ca. 25	-	-	-	-	-	-	-	-	-	-	-	-	ca. 0.25 cm wide	wide	Fruit flattened, clavate, |, eglandular, |, horizontal, 	clavate,flattened,horizontal	-	-	glandular	-	-	-	-	-	-	3-3.5 x 1.2-1.5 mm	-	-	-	-	-	4-5-ribbed	-	-	-	-	Herb, perennial, 	-	-	-	-	-	glabrous	-	glabrous	to 125 cm tall	-	-	-	-	-	Inflorescence racemose, |, with |, not winged, length unknown, |, not winged; |, not dilated basally; |, cylindrical, 	cylindric,winged	-	-	-	-	-	bracts shorter than pedicel subtended, coarse, 	short	-	-	-	to 15 x to 0.6 mm	-	elliptic	elliptic	-	-	-	to 53 x to 7 cm	-	-	-	-	-	to 4.5 x to 0.25 cm	in flower spreading, in fruit recurved	curved	recurved	curved	-	peduncle 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ca. 7	Leaves emerged, |, 	-	-	-	-	-	-	-	acute	acute	-	-	-	-	-	-	-	-	30-54 x 8.2-12.5 cm	elliptic-ovate	elliptic,ovate	-	-	-	petiole terete, 	terete	-	to 37 x ca. 0.7 cm	-	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Echinodorus reticulatus 	Flowers |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7-10 x 5-9 mm	-	-	2.5-4 x 1.8-4 mm	anthers versatile, 	-	1.5-2.5 mm long	filaments 	-	-	ca. 1.5 mm long	15-20	-	-	-	-	-	-	-	-	-	-	-	-	1-2 cm wide	wide	Fruit terete, |, between ribs, beak 	terete	-	-	-	-	-	-	-	-	-	1.2-2.1 x 0.6-1 mm	-	-	-	-	-	5-ribbed	obelliptic	obelliptic	-	-	Herb, short-lived annual, 	-	short	-	-	-	glabrous	-	glabrous	to 100 cm tall	-	-	-	-	-	Inflorescence racemose or paniculate, |, with |, winged or wingless; |, delicate, |, cylindrical, 	cylindric,paniculate,winged	-	-	-	-	-	bracts longer than pedicel subtended, separate, coarse, 	separate	-	-	-	5-44 x to 0.7 mm	-	subulate	subulate	-	-	-	to 30 x to 2.8 cm	-	-	-	-	-	0.5-1.5 x 0.04-0.1 cm	in flower and fruit spreading to ascending	-	ascending	-	-	peduncle semi-terete, not winged, 	terete,winged	-	-	15-73.5 x 0.2-0.7 cm	-	-	-	-	-	-	-	-	-	-	7-15	Leaves emerged, |, 	-	-	-	-	-	-	-	acute	acute	-	-	-	-	-	-	truncate	truncate	8.5-48 x 1.5-18 cm	linear-elliptic to ovate	elliptic,linear,ovate	-	-	-	petiole terete, 	terete	-	6.2-73.4 x 0.1-1.5 cm	-	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Echinodorus subalatus 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with beak less than half as long as fruit.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence usually with winged rachis. 	winged	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole with a sheath 	-	-	-	-	-	-	-	-	-	-	to 12 cm long	-	-	Marshes and shores of lakes, 	-	-	-	-	from sea level to 500 m	-	
 subalatus subsp.subalatus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with beak half or more as long as fruit.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence with wingless rachis. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole with a sheath 	-	-	-	-	-	-	-	-	-	-	to 7 cm long	-	-	Marshes and shores of lakes, at elevations of 	-	-	-	-	sea level to 700 m	-	
 subalatus subsp.andrieuxii	Flowers |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.5-4.1 x 1.5-3 mm	-	-	-	anthers basifixed, 	-	ca. 1 mm long	filaments 	-	-	ca. 0.5 mm long	9	-	-	-	-	-	-	-	-	-	-	-	-	0.6-0.8 cm wide	wide	Fruit |, without keel, eglandular, 	-	-	-	glandular	-	-	-	-	-	-	0.8-1.5 x 0.8-1 mm	-	-	-	-	-	0-3-ribbed	flattened, obovate	flattened,obovate	-	-	Herb, annual, 	-	-	-	-	-	glabrous	-	glabrous	to 25 cm tall	-	-	-	-	-	Inflorescence umbelliform or rarely racemose, |, with |, delicate, |, not dilated basally; |, cylindrical, 	cylindric	-	-	-	-	-	bracts shorter than pedicel subtended, united, connate half of length, coarse, 	short	-	-	connate	2.8-4.9 x 1-2.1 mm	-	deltoid	deltoid	-	-	-	to 6 x to 8 cm	-	-	-	-	-	0.5-3 x 0.03-0.05 cm	in flower and fruit spreading	-	-	-	-	peduncle terete, not winged, 	terete,winged	-	-	12-40 x 0.1-0.2 mm	-	-	-	-	-	-	-	-	-	-	1 or 2	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Along shores of lakes and small streams, at elevations from 	-	small	-	-	0-1500 m	-	
Echinodorus tenellus 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers basifixed, 	-	-	filaments 	-	-	-	7-many	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, racemose or paniculate scapes, emerged or floating, rarely submersed, whorls |, each whorl with 2-3 flowers; 	paniculate	-	-	-	-	-	bracts coarse or delicate, smooth to papillose, 	-	smooth	papillose	-	-	-	obtuse to acute	acute,obtuse	-	-	-	-	-	-	-	-	-	-	recurved	curved	recurved	curved	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-17	Leaves submersed, floating, or emerged, sessile or petiolate, |, without pellucid markings. 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	petioles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sagittaria  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sagittaria guayanensis 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit aggregate |, tuberculate, without glands, |, 	-	tuberculate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb, perennial, 	-	-	-	-	-	glabrous or sparsely pubescent	-	glabrous	to 50 cm tall	-	-	-	-	-	Inflorescence a simple scape of 1-7 whorls, floating, |, whorls with |, |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.9-9 x 0.6-4 cm	-	-	-	-	-	-	-	-	-	-	-	peduncle terete, 	terete	-	-	10.9-22 x 0.09-0.5 cm	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	In marshes, pools, and lakes.	-	-	-	-	-	-	
Sagittaria guayanensis subsp.guayanensis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sagittaria lancifolia 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit aggregate |, not tuberculate, with 	-	tuberculate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb, perennial, 	-	-	-	-	-	glabrous to sparsely pubescent	-	glabrous	to 2 m tall	-	-	-	-	-	Inflorescence a simple or paniculate scape of |, whorls with |, |,  |, 	paniculate	-	-	-	-	-	bracts united, coarse, striate to ribbed,       	striate	-	-	-	-	-	-	-	-	-	-	16-72 x 19-60 cm	-	-	-	-	-	-	-	-	-	-	-	peduncle 	-	-	-	75-125.5 x 0.3-1.5 cm	-	-	-	-	-	-	-	-	-	-	6-13	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	petioles 	-	-	44-58 x 0.3-2.5 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Coastal areas.	-	-	-	-	-	-	
Sagittaria lancifolia subsp.lancifolia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit aggregate |, not tuberculate, without glands, keeled, |, horizontal, 	horizontal	tuberculate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb, perennial, 	-	-	-	-	-	glabrous	-	glabrous	to 100 cm tall	-	-	-	-	-	Inflorescence a simple scape of |, whorls with |, |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.5-37 x 1-5 cm	-	-	-	-	-	-	-	-	-	-	-	peduncle terete, 	terete	-	-	12-79 x 0.1-0.9 cm	-	-	-	-	-	-	-	-	-	-	2-10	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	In marshes and along margins of lakes and streams.	-	-	-	-	-	-	
Sagittaria rhombifolia 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
